id,name,type,mode,octave,inversion,split
2951,C#-3-min6-chord-1,chord,min6-chord,3,1,train
2952,C#-4-min6-chord-0,chord,min6-chord,4,0,train
2953,C#-4-min6-chord-1,chord,min6-chord,4,1,train
2954,C#-5-min6-chord-0,chord,min6-chord,5,0,test
2955,C#-5-min6-chord-1,chord,min6-chord,5,1,train
2956,C#-6-min6-chord-0,chord,min6-chord,6,0,train
2957,C#-6-min6-chord-1,chord,min6-chord,6,1,train
2958,C#-7-min6-chord-0,chord,min6-chord,7,0,train
2959,C#-7-min6-chord-1,chord,min6-chord,7,1,test
2960,C-1-min6-chord-0,chord,min6-chord,1,0,test
2961,C-1-min6-chord-1,chord,min6-chord,1,1,train
2962,C-2-min6-chord-0,chord,min6-chord,2,0,train
2963,C-2-min6-chord-1,chord,min6-chord,2,1,train
2964,C-3-min6-chord-0,chord,min6-chord,3,0,train
2965,C-3-min6-chord-1,chord,min6-chord,3,1,train
2966,C-4-min6-chord-0,chord,min6-chord,4,0,train
2967,C-4-min6-chord-1,chord,min6-chord,4,1,train
2968,C-5-min6-chord-0,chord,min6-chord,5,0,train
2969,C-5-min6-chord-1,chord,min6-chord,5,1,train
2970,C-6-min6-chord-0,chord,min6-chord,6,0,train
2971,C-6-min6-chord-1,chord,min6-chord,6,1,train
2972,C-7-min6-chord-0,chord,min6-chord,7,0,train
2973,C-7-min6-chord-1,chord,min6-chord,7,1,train
2974,C-8-min6-chord-0,chord,min6-chord,8,0,train
2975,C-8-min6-chord-1,chord,min6-chord,8,1,train
2976,D-1-min6-chord-0,chord,min6-chord,1,0,train
2977,D-1-min6-chord-1,chord,min6-chord,1,1,train
2978,D-2-min6-chord-0,chord,min6-chord,2,0,train
2979,D-2-min6-chord-1,chord,min6-chord,2,1,train
2980,D-3-min6-chord-0,chord,min6-chord,3,0,train
2981,D-3-min6-chord-1,chord,min6-chord,3,1,train
2982,D-4-min6-chord-0,chord,min6-chord,4,0,train
2983,D-4-min6-chord-1,chord,min6-chord,4,1,train
2984,D-5-min6-chord-0,chord,min6-chord,5,0,train
2985,D-5-min6-chord-1,chord,min6-chord,5,1,train
2986,D-6-min6-chord-0,chord,min6-chord,6,0,validation
2987,D-6-min6-chord-1,chord,min6-chord,6,1,train
2988,D-7-min6-chord-0,chord,min6-chord,7,0,test
2989,D-7-min6-chord-1,chord,min6-chord,7,1,train
2990,E-1-min6-chord-0,chord,min6-chord,1,0,train
2991,E-1-min6-chord-1,chord,min6-chord,1,1,train
2992,E-2-min6-chord-0,chord,min6-chord,2,0,train
2993,E-2-min6-chord-1,chord,min6-chord,2,1,train
2994,E-3-min6-chord-0,chord,min6-chord,3,0,train
2995,E-3-min6-chord-1,chord,min6-chord,3,1,train
2996,E-4-min6-chord-0,chord,min6-chord,4,0,validation
2997,E-4-min6-chord-1,chord,min6-chord,4,1,train
2998,E-5-min6-chord-0,chord,min6-chord,5,0,validation
2999,E-5-min6-chord-1,chord,min6-chord,5,1,train
3000,E-6-min6-chord-0,chord,min6-chord,6,0,train
3001,E-6-min6-chord-1,chord,min6-chord,6,1,train
3002,E-7-min6-chord-0,chord,min6-chord,7,0,train
3003,E-7-min6-chord-1,chord,min6-chord,7,1,test
3004,Eb-1-min6-chord-0,chord,min6-chord,1,0,train
3005,Eb-1-min6-chord-1,chord,min6-chord,1,1,train
3006,Eb-2-min6-chord-0,chord,min6-chord,2,0,validation
3007,Eb-2-min6-chord-1,chord,min6-chord,2,1,train
3008,Eb-3-min6-chord-0,chord,min6-chord,3,0,train
3009,Eb-3-min6-chord-1,chord,min6-chord,3,1,train
3010,Eb-4-min6-chord-0,chord,min6-chord,4,0,train
3011,Eb-4-min6-chord-1,chord,min6-chord,4,1,validation
3012,Eb-5-min6-chord-0,chord,min6-chord,5,0,test
3013,Eb-5-min6-chord-1,chord,min6-chord,5,1,train
3014,Eb-6-min6-chord-0,chord,min6-chord,6,0,test
3015,Eb-6-min6-chord-1,chord,min6-chord,6,1,train
3016,Eb-7-min6-chord-0,chord,min6-chord,7,0,train
3017,Eb-7-min6-chord-1,chord,min6-chord,7,1,train
3018,F#-1-min6-chord-0,chord,min6-chord,1,0,train
3019,F#-1-min6-chord-1,chord,min6-chord,1,1,train
3020,F#-2-min6-chord-0,chord,min6-chord,2,0,train
3021,F#-2-min6-chord-1,chord,min6-chord,2,1,train
3022,F#-3-min6-chord-0,chord,min6-chord,3,0,test
3023,F#-3-min6-chord-1,chord,min6-chord,3,1,train
3024,F#-4-min6-chord-0,chord,min6-chord,4,0,validation
3025,F#-4-min6-chord-1,chord,min6-chord,4,1,validation
3026,F#-5-min6-chord-0,chord,min6-chord,5,0,train
3027,F#-5-min6-chord-1,chord,min6-chord,5,1,train
3028,F#-6-min6-chord-0,chord,min6-chord,6,0,train
3029,F#-6-min6-chord-1,chord,min6-chord,6,1,train
3030,F#-7-min6-chord-0,chord,min6-chord,7,0,train
3031,F#-7-min6-chord-1,chord,min6-chord,7,1,train
3032,F-1-min6-chord-0,chord,min6-chord,1,0,validation
3033,F-1-min6-chord-1,chord,min6-chord,1,1,train
3034,F-2-min6-chord-0,chord,min6-chord,2,0,validation
3035,F-2-min6-chord-1,chord,min6-chord,2,1,train
3036,F-3-min6-chord-0,chord,min6-chord,3,0,train
3037,F-3-min6-chord-1,chord,min6-chord,3,1,train
3038,F-4-min6-chord-0,chord,min6-chord,4,0,train
3039,F-4-min6-chord-1,chord,min6-chord,4,1,train
3040,F-5-min6-chord-0,chord,min6-chord,5,0,train
3041,F-5-min6-chord-1,chord,min6-chord,5,1,train
3042,F-6-min6-chord-0,chord,min6-chord,6,0,train
3043,F-6-min6-chord-1,chord,min6-chord,6,1,train
3044,F-7-min6-chord-0,chord,min6-chord,7,0,train
3045,F-7-min6-chord-1,chord,min6-chord,7,1,train
3046,G-1-min6-chord-0,chord,min6-chord,1,0,train
3047,G-1-min6-chord-1,chord,min6-chord,1,1,train
3048,G-2-min6-chord-0,chord,min6-chord,2,0,test
3049,G-2-min6-chord-1,chord,min6-chord,2,1,train
3050,G-3-min6-chord-0,chord,min6-chord,3,0,train
3051,G-3-min6-chord-1,chord,min6-chord,3,1,train
3052,G-4-min6-chord-0,chord,min6-chord,4,0,train
3053,G-4-min6-chord-1,chord,min6-chord,4,1,train
3054,G-5-min6-chord-0,chord,min6-chord,5,0,train
3055,G-5-min6-chord-1,chord,min6-chord,5,1,train
3056,G-6-min6-chord-0,chord,min6-chord,6,0,test
3057,G-6-min6-chord-1,chord,min6-chord,6,1,train
3058,G-7-min6-chord-0,chord,min6-chord,7,0,train
3059,G-7-min6-chord-1,chord,min6-chord,7,1,validation
3060,A-1-min7-chord-0,chord,min7-chord,1,0,train
3061,A-1-min7-chord-1,chord,min7-chord,1,1,train
3062,A-1-min7-chord-2,chord,min7-chord,1,2,train
3063,A-1-min7-chord-3,chord,min7-chord,1,3,train
3064,A-2-min7-chord-0,chord,min7-chord,2,0,train
3065,A-2-min7-chord-1,chord,min7-chord,2,1,train
3066,A-2-min7-chord-2,chord,min7-chord,2,2,train
3067,A-2-min7-chord-3,chord,min7-chord,2,3,train
3068,A-3-min7-chord-0,chord,min7-chord,3,0,train
3069,A-3-min7-chord-1,chord,min7-chord,3,1,train
3070,A-3-min7-chord-2,chord,min7-chord,3,2,train
3071,A-3-min7-chord-3,chord,min7-chord,3,3,train
3072,A-4-min7-chord-0,chord,min7-chord,4,0,train
3073,A-4-min7-chord-1,chord,min7-chord,4,1,train
3074,A-4-min7-chord-2,chord,min7-chord,4,2,train
3075,A-4-min7-chord-3,chord,min7-chord,4,3,train
3076,A-5-min7-chord-0,chord,min7-chord,5,0,train
3077,A-5-min7-chord-1,chord,min7-chord,5,1,train
3078,A-5-min7-chord-2,chord,min7-chord,5,2,train
3079,A-5-min7-chord-3,chord,min7-chord,5,3,train
3080,A-6-min7-chord-0,chord,min7-chord,6,0,train
3081,A-6-min7-chord-1,chord,min7-chord,6,1,train
3082,A-6-min7-chord-2,chord,min7-chord,6,2,train
3083,A-6-min7-chord-3,chord,min7-chord,6,3,validation
3084,A-7-min7-chord-0,chord,min7-chord,7,0,test
3085,A-7-min7-chord-1,chord,min7-chord,7,1,train
3086,A-7-min7-chord-2,chord,min7-chord,7,2,train
3087,A-7-min7-chord-3,chord,min7-chord,7,3,train
3088,Ab-1-min7-chord-0,chord,min7-chord,1,0,train
3089,Ab-1-min7-chord-1,chord,min7-chord,1,1,train
3090,Ab-1-min7-chord-2,chord,min7-chord,1,2,train
3091,Ab-1-min7-chord-3,chord,min7-chord,1,3,train
3092,Ab-2-min7-chord-0,chord,min7-chord,2,0,train
3093,Ab-2-min7-chord-1,chord,min7-chord,2,1,train
3094,Ab-2-min7-chord-2,chord,min7-chord,2,2,test
3095,Ab-2-min7-chord-3,chord,min7-chord,2,3,train
3096,Ab-3-min7-chord-0,chord,min7-chord,3,0,train
3097,Ab-3-min7-chord-1,chord,min7-chord,3,1,test
3098,Ab-3-min7-chord-2,chord,min7-chord,3,2,train
3099,Ab-3-min7-chord-3,chord,min7-chord,3,3,train
3100,Ab-4-min7-chord-0,chord,min7-chord,4,0,train
3101,Ab-4-min7-chord-1,chord,min7-chord,4,1,train
3102,Ab-4-min7-chord-2,chord,min7-chord,4,2,train
3103,Ab-4-min7-chord-3,chord,min7-chord,4,3,train
3104,Ab-5-min7-chord-0,chord,min7-chord,5,0,train
3105,Ab-5-min7-chord-1,chord,min7-chord,5,1,train
3106,Ab-5-min7-chord-2,chord,min7-chord,5,2,train
3107,Ab-5-min7-chord-3,chord,min7-chord,5,3,train
3108,Ab-6-min7-chord-0,chord,min7-chord,6,0,train
3109,Ab-6-min7-chord-1,chord,min7-chord,6,1,train
3110,Ab-6-min7-chord-2,chord,min7-chord,6,2,train
3111,Ab-6-min7-chord-3,chord,min7-chord,6,3,train
3112,Ab-7-min7-chord-0,chord,min7-chord,7,0,train
3113,Ab-7-min7-chord-1,chord,min7-chord,7,1,train
3114,Ab-7-min7-chord-2,chord,min7-chord,7,2,train
3115,Ab-7-min7-chord-3,chord,min7-chord,7,3,validation
3116,B-1-min7-chord-0,chord,min7-chord,1,0,train
3117,B-1-min7-chord-1,chord,min7-chord,1,1,train
3118,B-1-min7-chord-2,chord,min7-chord,1,2,train
3119,B-1-min7-chord-3,chord,min7-chord,1,3,validation
3120,B-2-min7-chord-0,chord,min7-chord,2,0,train
3121,B-2-min7-chord-1,chord,min7-chord,2,1,train
3122,B-2-min7-chord-2,chord,min7-chord,2,2,validation
3123,B-2-min7-chord-3,chord,min7-chord,2,3,test
3124,B-3-min7-chord-0,chord,min7-chord,3,0,train
3125,B-3-min7-chord-1,chord,min7-chord,3,1,validation
3126,B-3-min7-chord-2,chord,min7-chord,3,2,train
3127,B-3-min7-chord-3,chord,min7-chord,3,3,test
3128,B-4-min7-chord-0,chord,min7-chord,4,0,train
3129,B-4-min7-chord-1,chord,min7-chord,4,1,train
3130,B-4-min7-chord-2,chord,min7-chord,4,2,test
3131,B-4-min7-chord-3,chord,min7-chord,4,3,train
3132,B-5-min7-chord-0,chord,min7-chord,5,0,train
3133,B-5-min7-chord-1,chord,min7-chord,5,1,train
3134,B-5-min7-chord-2,chord,min7-chord,5,2,train
3135,B-5-min7-chord-3,chord,min7-chord,5,3,train
3136,B-6-min7-chord-0,chord,min7-chord,6,0,train
3137,B-6-min7-chord-1,chord,min7-chord,6,1,train
3138,B-6-min7-chord-2,chord,min7-chord,6,2,train
3139,B-6-min7-chord-3,chord,min7-chord,6,3,validation
3140,B-7-min7-chord-0,chord,min7-chord,7,0,train
3141,B-7-min7-chord-1,chord,min7-chord,7,1,train
3142,B-7-min7-chord-2,chord,min7-chord,7,2,train
3143,B-7-min7-chord-3,chord,min7-chord,7,3,validation
3144,Bb-1-min7-chord-0,chord,min7-chord,1,0,train
3145,Bb-1-min7-chord-1,chord,min7-chord,1,1,train
3146,Bb-1-min7-chord-2,chord,min7-chord,1,2,train
3147,Bb-1-min7-chord-3,chord,min7-chord,1,3,train
3148,Bb-2-min7-chord-0,chord,min7-chord,2,0,test
3149,Bb-2-min7-chord-1,chord,min7-chord,2,1,train
3150,Bb-2-min7-chord-2,chord,min7-chord,2,2,train
3151,Bb-2-min7-chord-3,chord,min7-chord,2,3,test
3152,Bb-3-min7-chord-0,chord,min7-chord,3,0,train
3153,Bb-3-min7-chord-1,chord,min7-chord,3,1,train
3154,Bb-3-min7-chord-2,chord,min7-chord,3,2,validation
3155,Bb-3-min7-chord-3,chord,min7-chord,3,3,train
3156,Bb-4-min7-chord-0,chord,min7-chord,4,0,train
3157,Bb-4-min7-chord-1,chord,min7-chord,4,1,train
3158,Bb-4-min7-chord-2,chord,min7-chord,4,2,validation
3159,Bb-4-min7-chord-3,chord,min7-chord,4,3,validation
3160,Bb-5-min7-chord-0,chord,min7-chord,5,0,train
3161,Bb-5-min7-chord-1,chord,min7-chord,5,1,train
3162,Bb-5-min7-chord-2,chord,min7-chord,5,2,train
3163,Bb-5-min7-chord-3,chord,min7-chord,5,3,train
3164,Bb-6-min7-chord-0,chord,min7-chord,6,0,train
3165,Bb-6-min7-chord-1,chord,min7-chord,6,1,test
3166,Bb-6-min7-chord-2,chord,min7-chord,6,2,train
3167,Bb-6-min7-chord-3,chord,min7-chord,6,3,train
3168,Bb-7-min7-chord-0,chord,min7-chord,7,0,train
3169,Bb-7-min7-chord-1,chord,min7-chord,7,1,train
3170,Bb-7-min7-chord-2,chord,min7-chord,7,2,train
3171,Bb-7-min7-chord-3,chord,min7-chord,7,3,train
3172,C#-1-min7-chord-0,chord,min7-chord,1,0,train
3173,C#-1-min7-chord-1,chord,min7-chord,1,1,test
3174,C#-1-min7-chord-2,chord,min7-chord,1,2,train
3175,C#-1-min7-chord-3,chord,min7-chord,1,3,train
3176,C#-2-min7-chord-0,chord,min7-chord,2,0,train
3177,C#-2-min7-chord-1,chord,min7-chord,2,1,train
3178,C#-2-min7-chord-2,chord,min7-chord,2,2,train
3179,C#-2-min7-chord-3,chord,min7-chord,2,3,train
3180,C#-3-min7-chord-0,chord,min7-chord,3,0,train
3181,C#-3-min7-chord-1,chord,min7-chord,3,1,train
3182,C#-3-min7-chord-2,chord,min7-chord,3,2,train
3183,C#-3-min7-chord-3,chord,min7-chord,3,3,train
3184,C#-4-min7-chord-0,chord,min7-chord,4,0,test
3185,C#-4-min7-chord-1,chord,min7-chord,4,1,train
3186,C#-4-min7-chord-2,chord,min7-chord,4,2,train
3187,C#-4-min7-chord-3,chord,min7-chord,4,3,train
3188,C#-5-min7-chord-0,chord,min7-chord,5,0,train
3189,C#-5-min7-chord-1,chord,min7-chord,5,1,train
3190,C#-5-min7-chord-2,chord,min7-chord,5,2,train
3191,C#-5-min7-chord-3,chord,min7-chord,5,3,train
3192,C#-6-min7-chord-0,chord,min7-chord,6,0,train
3193,C#-6-min7-chord-1,chord,min7-chord,6,1,train
3194,C#-6-min7-chord-2,chord,min7-chord,6,2,train
3195,C#-6-min7-chord-3,chord,min7-chord,6,3,test
3196,C#-7-min7-chord-0,chord,min7-chord,7,0,train
3197,C#-7-min7-chord-1,chord,min7-chord,7,1,train
3198,C#-7-min7-chord-2,chord,min7-chord,7,2,train
3199,C#-7-min7-chord-3,chord,min7-chord,7,3,train
3200,C-1-min7-chord-0,chord,min7-chord,1,0,train
3201,C-1-min7-chord-1,chord,min7-chord,1,1,train
3202,C-1-min7-chord-2,chord,min7-chord,1,2,train
3203,C-1-min7-chord-3,chord,min7-chord,1,3,train
3204,C-2-min7-chord-0,chord,min7-chord,2,0,train
3205,C-2-min7-chord-1,chord,min7-chord,2,1,train
3206,C-2-min7-chord-2,chord,min7-chord,2,2,train
3207,C-2-min7-chord-3,chord,min7-chord,2,3,train
3208,C-3-min7-chord-0,chord,min7-chord,3,0,train
3209,C-3-min7-chord-1,chord,min7-chord,3,1,train
3210,C-3-min7-chord-2,chord,min7-chord,3,2,train
3211,C-3-min7-chord-3,chord,min7-chord,3,3,validation
3212,C-4-min7-chord-0,chord,min7-chord,4,0,train
3213,C-4-min7-chord-1,chord,min7-chord,4,1,train
3214,C-4-min7-chord-2,chord,min7-chord,4,2,train
3215,C-4-min7-chord-3,chord,min7-chord,4,3,train
3216,C-5-min7-chord-0,chord,min7-chord,5,0,train
3217,C-5-min7-chord-1,chord,min7-chord,5,1,train
3218,C-5-min7-chord-2,chord,min7-chord,5,2,test
3219,C-5-min7-chord-3,chord,min7-chord,5,3,train
3220,C-6-min7-chord-0,chord,min7-chord,6,0,train
3221,C-6-min7-chord-1,chord,min7-chord,6,1,test
3222,C-6-min7-chord-2,chord,min7-chord,6,2,train
3223,C-6-min7-chord-3,chord,min7-chord,6,3,test
3224,C-7-min7-chord-0,chord,min7-chord,7,0,train
3225,C-7-min7-chord-1,chord,min7-chord,7,1,validation
3226,C-7-min7-chord-2,chord,min7-chord,7,2,test
3227,C-7-min7-chord-3,chord,min7-chord,7,3,train
3228,C-8-min7-chord-0,chord,min7-chord,8,0,train
3229,C-8-min7-chord-1,chord,min7-chord,8,1,test
3230,C-8-min7-chord-2,chord,min7-chord,8,2,train
3231,C-8-min7-chord-3,chord,min7-chord,8,3,train
3232,D-1-min7-chord-0,chord,min7-chord,1,0,validation
3233,D-1-min7-chord-1,chord,min7-chord,1,1,train
3234,D-1-min7-chord-2,chord,min7-chord,1,2,train
3235,D-1-min7-chord-3,chord,min7-chord,1,3,test
3236,D-2-min7-chord-0,chord,min7-chord,2,0,validation
3237,D-2-min7-chord-1,chord,min7-chord,2,1,train
3238,D-2-min7-chord-2,chord,min7-chord,2,2,train
3239,D-2-min7-chord-3,chord,min7-chord,2,3,train
3240,D-3-min7-chord-0,chord,min7-chord,3,0,validation
3241,D-3-min7-chord-1,chord,min7-chord,3,1,test
3242,D-3-min7-chord-2,chord,min7-chord,3,2,train
3243,D-3-min7-chord-3,chord,min7-chord,3,3,train
3244,D-4-min7-chord-0,chord,min7-chord,4,0,train
3245,D-4-min7-chord-1,chord,min7-chord,4,1,train
3246,D-4-min7-chord-2,chord,min7-chord,4,2,train
3247,D-4-min7-chord-3,chord,min7-chord,4,3,train
3248,D-5-min7-chord-0,chord,min7-chord,5,0,validation
3249,D-5-min7-chord-1,chord,min7-chord,5,1,train
3250,D-5-min7-chord-2,chord,min7-chord,5,2,train
3251,D-5-min7-chord-3,chord,min7-chord,5,3,validation
3252,D-6-min7-chord-0,chord,min7-chord,6,0,train
3253,D-6-min7-chord-1,chord,min7-chord,6,1,train
3254,D-6-min7-chord-2,chord,min7-chord,6,2,train
3255,D-6-min7-chord-3,chord,min7-chord,6,3,test
3256,D-7-min7-chord-0,chord,min7-chord,7,0,train
3257,D-7-min7-chord-1,chord,min7-chord,7,1,train
3258,D-7-min7-chord-2,chord,min7-chord,7,2,train
3259,D-7-min7-chord-3,chord,min7-chord,7,3,train
3260,E-1-min7-chord-0,chord,min7-chord,1,0,train
3261,E-1-min7-chord-1,chord,min7-chord,1,1,test
3262,E-1-min7-chord-2,chord,min7-chord,1,2,train
3263,E-1-min7-chord-3,chord,min7-chord,1,3,train
3264,E-2-min7-chord-0,chord,min7-chord,2,0,train
3265,E-2-min7-chord-1,chord,min7-chord,2,1,train
3266,E-2-min7-chord-2,chord,min7-chord,2,2,train
3267,E-2-min7-chord-3,chord,min7-chord,2,3,train
3268,E-3-min7-chord-0,chord,min7-chord,3,0,train
3269,E-3-min7-chord-1,chord,min7-chord,3,1,train
3270,E-3-min7-chord-2,chord,min7-chord,3,2,train
3271,E-3-min7-chord-3,chord,min7-chord,3,3,train
3272,E-4-min7-chord-0,chord,min7-chord,4,0,test
3273,E-4-min7-chord-1,chord,min7-chord,4,1,validation
3274,E-4-min7-chord-2,chord,min7-chord,4,2,train
3275,E-4-min7-chord-3,chord,min7-chord,4,3,train
3276,E-5-min7-chord-0,chord,min7-chord,5,0,validation
3277,E-5-min7-chord-1,chord,min7-chord,5,1,train
3278,E-5-min7-chord-2,chord,min7-chord,5,2,train
3279,E-5-min7-chord-3,chord,min7-chord,5,3,train
3280,E-6-min7-chord-0,chord,min7-chord,6,0,train
3281,E-6-min7-chord-1,chord,min7-chord,6,1,train
3282,E-6-min7-chord-2,chord,min7-chord,6,2,test
3283,E-6-min7-chord-3,chord,min7-chord,6,3,train
3284,E-7-min7-chord-0,chord,min7-chord,7,0,train
3285,E-7-min7-chord-1,chord,min7-chord,7,1,validation
3286,E-7-min7-chord-2,chord,min7-chord,7,2,test
3287,E-7-min7-chord-3,chord,min7-chord,7,3,train
3288,Eb-1-min7-chord-0,chord,min7-chord,1,0,train
3289,Eb-1-min7-chord-1,chord,min7-chord,1,1,train
3290,Eb-1-min7-chord-2,chord,min7-chord,1,2,train
3291,Eb-1-min7-chord-3,chord,min7-chord,1,3,test
3292,Eb-2-min7-chord-0,chord,min7-chord,2,0,train
3293,Eb-2-min7-chord-1,chord,min7-chord,2,1,train
3294,Eb-2-min7-chord-2,chord,min7-chord,2,2,train
3295,Eb-2-min7-chord-3,chord,min7-chord,2,3,train
3296,Eb-3-min7-chord-0,chord,min7-chord,3,0,train
3297,Eb-3-min7-chord-1,chord,min7-chord,3,1,test
3298,Eb-3-min7-chord-2,chord,min7-chord,3,2,train
3299,Eb-3-min7-chord-3,chord,min7-chord,3,3,validation
3300,Eb-4-min7-chord-0,chord,min7-chord,4,0,train
3301,Eb-4-min7-chord-1,chord,min7-chord,4,1,train
3302,Eb-4-min7-chord-2,chord,min7-chord,4,2,train
3303,Eb-4-min7-chord-3,chord,min7-chord,4,3,validation
3304,Eb-5-min7-chord-0,chord,min7-chord,5,0,train
3305,Eb-5-min7-chord-1,chord,min7-chord,5,1,train
3306,Eb-5-min7-chord-2,chord,min7-chord,5,2,train
3307,Eb-5-min7-chord-3,chord,min7-chord,5,3,train
3308,Eb-6-min7-chord-0,chord,min7-chord,6,0,train
3309,Eb-6-min7-chord-1,chord,min7-chord,6,1,train
3310,Eb-6-min7-chord-2,chord,min7-chord,6,2,train
3311,Eb-6-min7-chord-3,chord,min7-chord,6,3,train
3312,Eb-7-min7-chord-0,chord,min7-chord,7,0,validation
3313,Eb-7-min7-chord-1,chord,min7-chord,7,1,train
3314,Eb-7-min7-chord-2,chord,min7-chord,7,2,test
3315,Eb-7-min7-chord-3,chord,min7-chord,7,3,train
3316,F#-1-min7-chord-0,chord,min7-chord,1,0,test
3317,F#-1-min7-chord-1,chord,min7-chord,1,1,train
3318,F#-1-min7-chord-2,chord,min7-chord,1,2,validation
3319,F#-1-min7-chord-3,chord,min7-chord,1,3,train
3320,F#-2-min7-chord-0,chord,min7-chord,2,0,test
3321,F#-2-min7-chord-1,chord,min7-chord,2,1,train
3322,F#-2-min7-chord-2,chord,min7-chord,2,2,train
3323,F#-2-min7-chord-3,chord,min7-chord,2,3,train
3324,F#-3-min7-chord-0,chord,min7-chord,3,0,train
3325,F#-3-min7-chord-1,chord,min7-chord,3,1,train
3326,F#-3-min7-chord-2,chord,min7-chord,3,2,train
3327,F#-3-min7-chord-3,chord,min7-chord,3,3,train
3328,F#-4-min7-chord-0,chord,min7-chord,4,0,train
3329,F#-4-min7-chord-1,chord,min7-chord,4,1,train
3330,F#-4-min7-chord-2,chord,min7-chord,4,2,train
3331,F#-4-min7-chord-3,chord,min7-chord,4,3,train
3332,F#-5-min7-chord-0,chord,min7-chord,5,0,train
3333,F#-5-min7-chord-1,chord,min7-chord,5,1,train
3334,F#-5-min7-chord-2,chord,min7-chord,5,2,train
3335,F#-5-min7-chord-3,chord,min7-chord,5,3,train
3336,F#-6-min7-chord-0,chord,min7-chord,6,0,train
3337,F#-6-min7-chord-1,chord,min7-chord,6,1,train
3338,F#-6-min7-chord-2,chord,min7-chord,6,2,train
3339,F#-6-min7-chord-3,chord,min7-chord,6,3,train
3340,F#-7-min7-chord-0,chord,min7-chord,7,0,validation
3341,F#-7-min7-chord-1,chord,min7-chord,7,1,test
3342,F#-7-min7-chord-2,chord,min7-chord,7,2,validation
3343,F#-7-min7-chord-3,chord,min7-chord,7,3,test
3344,F-1-min7-chord-0,chord,min7-chord,1,0,train
3345,F-1-min7-chord-1,chord,min7-chord,1,1,train
3346,F-1-min7-chord-2,chord,min7-chord,1,2,train
3347,F-1-min7-chord-3,chord,min7-chord,1,3,train
3348,F-2-min7-chord-0,chord,min7-chord,2,0,train
3349,F-2-min7-chord-1,chord,min7-chord,2,1,train
3350,F-2-min7-chord-2,chord,min7-chord,2,2,validation
3351,F-2-min7-chord-3,chord,min7-chord,2,3,train
3352,F-3-min7-chord-0,chord,min7-chord,3,0,train
3353,F-3-min7-chord-1,chord,min7-chord,3,1,train
3354,F-3-min7-chord-2,chord,min7-chord,3,2,train
3355,F-3-min7-chord-3,chord,min7-chord,3,3,train
3356,F-4-min7-chord-0,chord,min7-chord,4,0,train
3357,F-4-min7-chord-1,chord,min7-chord,4,1,train
3358,F-4-min7-chord-2,chord,min7-chord,4,2,train
3359,F-4-min7-chord-3,chord,min7-chord,4,3,train
3360,F-5-min7-chord-0,chord,min7-chord,5,0,train
3361,F-5-min7-chord-1,chord,min7-chord,5,1,train
3362,F-5-min7-chord-2,chord,min7-chord,5,2,test
3363,F-5-min7-chord-3,chord,min7-chord,5,3,train
3364,F-6-min7-chord-0,chord,min7-chord,6,0,test
3365,F-6-min7-chord-1,chord,min7-chord,6,1,train
3366,F-6-min7-chord-2,chord,min7-chord,6,2,test
3367,F-6-min7-chord-3,chord,min7-chord,6,3,validation
3368,F-7-min7-chord-0,chord,min7-chord,7,0,validation
3369,F-7-min7-chord-1,chord,min7-chord,7,1,train
3370,F-7-min7-chord-2,chord,min7-chord,7,2,train
3371,F-7-min7-chord-3,chord,min7-chord,7,3,train
3372,G-1-min7-chord-0,chord,min7-chord,1,0,train
3373,G-1-min7-chord-1,chord,min7-chord,1,1,train
3374,G-1-min7-chord-2,chord,min7-chord,1,2,train
3375,G-1-min7-chord-3,chord,min7-chord,1,3,train
3376,G-2-min7-chord-0,chord,min7-chord,2,0,train
3377,G-2-min7-chord-1,chord,min7-chord,2,1,test
3378,G-2-min7-chord-2,chord,min7-chord,2,2,train
3379,G-2-min7-chord-3,chord,min7-chord,2,3,train
3380,G-3-min7-chord-0,chord,min7-chord,3,0,train
3381,G-3-min7-chord-1,chord,min7-chord,3,1,train
